"ID","JC_Maths_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_Maths_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_Maths_Standardized","LC_Maths_Standardized"
7316000,12,95,95,145,3.5,7,7,7,5.5,5,5,5,0,0,0,0,115,26,3,14,6.5,6.5,7,6.5,6.5,5,5,3,0,0,0,0,1.28494207741211,1.39433331462106
7320000,10,80,40,117,3,1.5,3,6.5,7,6,6,5,0,0,0,0,46,22,3,8,5.5,4.5,3,3.5,5.5,6,6,4,0,0,0,0,-0.0519918759646515,-0.570058924209715
7327000,10,75,50,124,4,7,7,6.5,3.5,4,3,3,0,0,0,0,46,20,3,8,4.5,7,6.5,7,4.5,4,3,2,0,0,0,0,-0.0519918759646515,-0.570058924209715
7337000,6,30,40,107,1,6,7,2.5,7,1,2,2,1,0,1,0,0,10,1,4,5,4,4,4.5,4,1,1,1,1,0,1,0,-2.72585978271817,-1.8796537500969
7339000,10,90,95,161,3,6.5,5,3.5,3.5,3,2,1,0,0,1,0,46,24,3,15,4,4.5,6,4.5,6,3,2,2,0,0,1,0,-0.0519918759646515,-0.570058924209715
7340000,11,100,60,117,1.5,4.5,4,7,7,4,4,3,0,0,1,0,70,21,4,15,5,5,4.5,7,7,4,4,3,0,0,1,0,0.616475100723727,0.113207941470554
7345000,10,90,50,124,3.5,3.5,2.5,7,7,4,3,3,0,0,0,0,60,13,3,13,2,6,3,5.5,7,3,3,3,0,0,0,0,-0.0519918759646515,-0.171486585896225
7354000,10,40,25,107,1,7,3,6.5,3,4,5,3,0,0,1,0,75,23,2,9,4,6,4.5,7,5.5,4,5,5,0,0,1,0,-0.0519918759646515,0.255555205153944
7358000,10,90,60,114,4,6.5,7,2.5,5,6,3,5,0,1,0,0,90,30,3,9,3.5,4.5,7,4,5,5,3,4,0,1,0,0,-0.0519918759646515,0.682596996204112
7359000,11,45,40,110,3,3.5,7,5,5.5,2,1,2,0,0,1,0,105,22,4,9,6.5,7,7,7,7,2,3,3,0,0,1,0,0.616475100723727,1.10963878725428
7360000,6,25,30,97,3.5,3.5,6,1,3.5,3,5,4,0,0,1,0,0,21,0,6,6,3,1.5,1,3.5,3,5,4,0,0,0,0,-2.72585978271817,-1.8796537500969
7374000,12,75,80,129,4,5.5,5,1,3,5,5,4,0,0,0,0,102,22,3,12,4,6.5,6.5,3.5,2.5,5,5,4,0,0,0,0,1.28494207741211,1.02423042904425
7379000,7,40,20,95,1.5,7,3,3.5,5,3,3,3,0,0,0,0,37,11,1,3,3.5,6.5,4.5,5,5.5,3,3,5,0,0,0,0,-2.05739280602979,-0.826283998839816
7382000,11,65,60,110,6.5,7,7,7,7,5,6,5,0,1,0,0,91,22,2,10,7,5,4.5,7,7,5,6,5,0,1,0,0,0.616475100723727,0.71106644894079
7384000,11,65,85,121,3.5,7,3.5,1.5,6.5,3,3,4,0,0,0,0,91,19,2,8,6.5,6.5,5,4.5,5.5,3,3,5,0,0,0,0,0.616475100723727,0.71106644894079
7386000,12,95,100,161,6,4.5,7,2.5,2.5,6,6,5,0,0,0,0,113,23,4,12,5.5,5,7,4,5,5,6,5,0,0,0,0,1.28494207741211,1.3373944091477
7396000,10,40,40,135,3,6.5,2.5,4.5,7,3,4,4,0,0,1,0,28,19,2,8,4,5,4.5,4.5,6,3,5,3,0,0,1,0,-0.0519918759646515,-1.08250907346992
7415000,6,50,30,107,7,5,3,3,7,4,3,2,0,0,0,0,0,28,0,6,4.5,5,3.5,1.5,3,3,3,2,0,0,0,0,-2.72585978271817,-1.8796537500969
7422000,8,70,50,95,1.5,7,7,6.5,7,5,5,4,0,0,1,0,15,15,2,7,2.5,7,6.5,4,6,5,4,5,0,0,1,0,-1.38892582934141,-1.45261195904673
7425000,12,80,75,110,6.5,1.5,5,3.5,5,5,5,4,0,0,0,0,113,26,4,9,7,4.5,5,4,5.5,5,5,3,0,0,0,0,1.28494207741211,1.3373944091477
7426000,10,45,40,110,2,2,3,2,7,5,5,4,0,0,1,0,37,15,0,13,4.5,3,6,6,6.5,5,5,2,0,0,1,0,-0.0519918759646515,-0.826283998839816
7428000,11,80,55,140,7,6.5,3.5,6,7,4,6,4,1,0,1,0,40,33,3,11,7,7,4.5,6.5,7,4,6,5,1,0,1,0,0.616475100723727,-0.740875640629782
7430000,11,95,65,129,3.5,7,4.5,6.5,3,4,3,2,0,0,0,0,91,36,3,12,6.5,6,4,4.5,6,4,3,3,0,0,0,0,0.616475100723727,0.71106644894079
7439000,12,90,85,135,7,7,7,7,7,5,6,5,0,0,0,0,102,17,4,6,7,7,7,7,7,5,6,3,0,0,0,0,1.28494207741211,1.02423042904425
7470000,10,70,60,99,3,7,4,5.5,3.5,3,4,2,0,0,1,0,50,16,4,8,3,5,4,5.5,7,3,4,3,0,0,1,0,-0.0519918759646515,-0.456181113263003
7471000,9,80,30,129,7,7,6.5,7,6.5,3,2,4,0,0,1,0,46,25,1,7,7,7,7,4.5,6,3,2,2,0,0,1,0,-0.72045885265303,-0.570058924209715
7476000,11,50,50,117,3,6.5,5,5,7,3,6,5,0,0,1,0,0,20,2,8,7,4.5,4.5,4,7,2,6,5,0,0,1,0,0.616475100723727,-1.8796537500969
7482000,9,55,65,114,3.5,7,6.5,7,3.5,5,3,5,0,0,0,0,46,20,1,7,7,7,7,7,6.5,5,3,4,0,0,0,0,-0.72045885265303,-0.570058924209715
7484000,11,60,35,103,1.5,2.5,3,1.5,6,4,6,5,0,0,0,0,102,23,4,9,4,4,4.5,5.5,4.5,3,6,5,0,0,0,0,0.616475100723727,1.02423042904425
7488000,11,50,85,95,4,1.5,7,0.5,5,4,4,2,0,0,0,0,37,13,3,6,3.5,4,7,4,6,4,4,5,0,0,0,0,0.616475100723727,-0.826283998839816
7489000,11,50,40,103,7,5,7,6.5,6.5,4,3,5,0,0,0,0,91,17,4,9,4.5,3.5,6,5,4.5,4,3,5,0,0,0,0,0.616475100723727,0.71106644894079
7493000,12,65,80,124,1,7,6.5,6.5,1.5,6,6,5,0,0,1,0,102,22,4,4,4,7,6.5,7,5.5,6,6,5,0,0,1,0,1.28494207741211,1.02423042904425
7496000,9,55,35,117,5.5,7,7,1.5,7,3,5,3,0,0,1,0,25,20,3,8,5.5,5,6,5.5,6.5,3,6,4,0,0,1,0,-0.72045885265303,-1.16791743167995
7497000,10,75,55,129,7,7,5,4.5,5.5,2,2,1,0,0,0,0,40,26,3,12,7,4.5,7,6.5,7,3,2,1,0,0,0,0,-0.0519918759646515,-0.740875640629782
7503000,10,40,35,95,2.5,2,5,5.5,5.5,3,4,3,0,0,0,0,46,27,1,12,6.5,6,7,5,7,3,3,3,0,0,1,0,-0.0519918759646515,-0.570058924209715
7508000,12,85,85,129,1,5,7,4,6.5,6,6,4,0,1,0,0,113,32,4,14,4,5.5,7,6.5,6.5,6,6,5,0,1,0,0,1.28494207741211,1.3373944091477
7513000,11,70,60,95,7,7,7,7,4,5,3,4,0,0,0,0,81,39,3,7,6.5,6.5,5.5,6.5,3.5,5,4,5,0,0,0,0,0.616475100723727,0.426371921574011
7515000,10,20,70,107,0.5,7,5,1.5,3,4,4,3,1,0,1,0,71,27,2,7,6.5,7,7,6,7,4,3,4,1,0,1,0,-0.0519918759646515,0.141677394207232
7527000,11,80,95,154,6.5,7,6,6.5,3.5,4,3,5,0,0,0,0,56,20,2,14,6,6,6,6,6,4,3,5,0,0,0,0,0.616475100723727,-0.285364396842936
7528000,10,60,35,103,7,7,4,4.5,7,3,3,3,0,0,0,0,46,25,1,7,5,5,4,2,7,3,3,1,0,0,0,0,-0.0519918759646515,-0.570058924209715
7532000,11,95,75,107,2.5,7,5,5,3.5,4,4,4,0,0,0,0,91,21,2,11,4.5,3,4.5,6.5,4.5,3,4,4,0,0,0,0,0.616475100723727,0.71106644894079
7534000,12,95,90,135,4.5,3.5,6,7,1,5,6,5,0,0,0,0,125,37,4,9,6,7,6.5,6.5,6,5,5,5,0,0,0,0,1.28494207741211,1.67902784198784
7535000,11,95,90,140,2.5,5,6,7,7,4,5,3,0,0,0,0,91,28,2,14,2.5,1.5,7,4.5,5.5,4,5,4,0,0,0,0,0.616475100723727,0.71106644894079
7536000,10,45,70,124,5,1.5,3.5,6.5,5.5,5,5,5,0,0,0,0,37,20,2,2,4,3.5,6,2,5,5,5,5,0,0,0,0,-0.0519918759646515,-0.826283998839816
7539000,7,25,30,95,3.5,1.5,1,3,1,3,5,2,0,0,1,0,15,21,1,8,3,4,6,6,4.5,3,5,1,0,0,1,0,-2.05739280602979,-1.45261195904673
7541000,10,100,60,124,4.5,7,4.5,7,6,3,2,2,0,0,1,0,95,27,3,16,6.5,7,7,7,6.5,3,2,3,0,0,1,0,-0.0519918759646515,0.824944259887501
7542000,12,85,80,135,1,7,7,7,3,5,5,4,0,0,0,0,110,18,4,14,7,7,7,7,5,5,5,3,0,0,0,0,1.28494207741211,1.25198605093767
7559000,11,75,70,121,1,3.5,7,1,7,3,3,1,0,0,1,0,60,17,3,12,4.5,6.5,6,6,6.5,3,3,2,0,0,1,0,0.616475100723727,-0.171486585896225
7560000,12,90,95,129,1,7,7,1.5,2,3,2,3,0,0,1,0,105,17,4,12,2.5,6,6,4.5,4,3,2,3,0,0,1,0,1.28494207741211,1.10963878725428
7561000,11,40,70,117,3,5.5,3,1.5,3.5,3,3,1,0,0,1,0,95,21,4,8,1.5,7,4.5,7,5,3,3,1,0,0,1,0,0.616475100723727,0.824944259887501
7569000,12,60,100,129,4.5,7,7,7,7,6,3,4,0,0,1,0,102,19,1,8,4.5,7,5,7,7,6,3,3,0,0,1,0,1.28494207741211,1.02423042904425
7576000,11,80,75,154,2,7,5.5,0.5,4,6,6,5,0,1,0,0,125,36,4,17,1.5,4,5.5,4.5,1,6,6,5,0,1,0,1,0.616475100723727,1.67902784198784
7577000,11,90,100,135,7,7,7,7,0.5,5,6,5,0,0,1,0,125,22,3,12,7,7,7,7,5.5,5,6,5,0,0,1,0,0.616475100723727,1.67902784198784
7578000,12,80,65,110,4.5,7,7,7,7,4,6,4,0,0,1,0,113,17,3,9,4,7,7,7,5.5,3,6,4,0,0,1,0,1.28494207741211,1.3373944091477
7581000,12,95,85,117,2.5,1.5,7,5,5.5,6,6,5,0,0,1,0,110,16,4,12,3.5,6.5,7,5.5,4,5,6,1,0,0,1,0,1.28494207741211,1.25198605093767
7582000,11,95,55,140,7,7,5,3.5,7,6,3,5,0,0,1,0,95,31,3,17,6,7,5,6.5,6.5,6,3,4,0,0,1,0,0.616475100723727,0.824944259887501
7593000,12,90,70,117,3,7,7,1,5.5,6,4,3,0,0,1,0,102,23,4,11,4.5,7,7,7,7,6,3,4,0,0,1,0,1.28494207741211,1.02423042904425
7597000,11,55,45,114,1.5,3.5,7,7,7,4,4,2,0,0,0,0,91,15,3,5,6,6.5,5,7,6,4,4,3,0,0,0,0,0.616475100723727,0.71106644894079
7598000,11,45,55,131,7,6.5,7,3,6.5,3,3,2,0,0,0,0,50,26,3,6,5.5,6,6.5,6,5,3,3,3,0,0,0,0,0.616475100723727,-0.456181113263003
7601000,11,35,25,107,5,7,3,7,3,6,6,5,0,0,1,0,100,23,4,8,6.5,6.5,6,6.5,6,6,5,3,0,0,1,0,0.616475100723727,0.967291523570891
7616000,11,55,65,121,4.5,2.5,2.5,4,5,3,3,2,0,0,0,0,91,25,3,5,4.5,7,5.5,6,6,3,3,2,0,0,0,0,0.616475100723727,0.71106644894079
7621000,11,95,45,110,6.5,3.5,7,6.5,3,6,5,5,0,0,0,0,90,33,2,17,6,6,7,6.5,6.5,6,5,4,0,0,0,0,0.616475100723727,0.682596996204112
7627000,11,90,40,107,3,1,5,3.5,6,3,5,5,0,0,0,0,50,25,1,12,4,5,5,6.5,7,3,5,3,0,0,0,0,0.616475100723727,-0.456181113263003
7640000,11,90,65,124,6.5,5,7,6.5,7,5,6,4,0,0,1,0,102,33,2,9,6,4,6,5.5,6.5,5,6,5,0,0,1,0,0.616475100723727,1.02423042904425
7645000,8,50,35,110,2,7,3.5,5,7,4,2,3,0,0,1,0,15,29,2,5,6,7,3.5,5.5,6,4,2,4,0,0,1,0,-1.38892582934141,-1.45261195904673
7646000,10,30,50,121,1.5,7,5,3.5,5,3,3,1,1,0,1,0,35,14,1,5,2,6.5,3,4,2.5,3,3,2,1,0,1,0,-0.0519918759646515,-0.883222904313172
7652000,9,60,45,114,4.5,7,7,1.5,7,2,2,1,1,0,1,0,20,20,2,2,6.5,4,5.5,5,6,2,1,1,1,0,1,0,-0.72045885265303,-1.31026469536334
7665000,11,75,60,107,7,7,3.5,6.5,6,4,5,4,0,0,0,0,37,28,2,5,5.5,6.5,6.5,7,7,4,5,4,0,0,0,0,0.616475100723727,-0.826283998839816
7669000,10,40,50,145,6.5,1.5,6.5,7,7,3,5,3,0,0,1,0,70,15,3,8,4,4.5,7,6.5,6.5,3,4,3,0,0,1,0,-0.0519918759646515,0.113207941470554
7671000,12,100,55,129,1.5,1.5,7,6.5,4.5,4,3,5,0,0,0,0,115,23,4,15,5,4.5,7,7,5.5,4,3,4,0,0,0,0,1.28494207741211,1.39433331462106
7683000,10,90,85,121,3.5,1,6.5,6,3.5,6,5,5,0,1,0,0,85,27,4,11,4,4,6.5,5,6,6,6,5,0,1,1,0,-0.0519918759646515,0.540249732520723
7707000,11,45,35,135,1,5,7,6,6.5,4,3,1,0,0,0,0,70,30,4,12,7,7,7,7,7,4,3,2,0,0,0,0,0.616475100723727,0.113207941470554
7709000,8,40,45,114,2.5,1,7,2,3,4,5,1,0,0,0,0,30,19,1,2,5.5,3.5,6,1.5,5.5,3,6,2,0,0,0,0,-1.38892582934141,-1.02557016799656
7716000,10,55,40,124,7,7,4.5,3.5,3,3,3,4,0,0,0,0,45,23,2,10,7,5.5,4.5,5.5,4.5,3,3,4,0,0,0,0,-0.0519918759646515,-0.598528376946393
7717000,11,70,65,117,1.5,3.5,7,6.5,1,5,6,4,0,0,0,0,100,24,2,7,4,7,5,6,5.5,5,6,5,0,0,0,0,0.616475100723727,0.967291523570891
7722000,10,95,65,129,4,5.5,3.5,3,3,5,5,5,0,0,0,0,50,34,4,16,4,5.5,3,5.5,5.5,5,5,5,0,0,0,0,-0.0519918759646515,-0.456181113263003
7726000,9,30,40,107,3.5,7,2.5,3.5,3,4,4,4,0,1,0,0,40,34,2,4,6.5,7,5,5,7,3,3,3,0,1,0,0,-0.72045885265303,-0.740875640629782
7729000,9,50,55,107,4,2,4,2.5,3.5,5,5,4,0,1,0,0,37,24,2,6,6.5,2,2,4,5,5,5,5,0,1,0,0,-0.72045885265303,-0.826283998839816
7732000,11,100,75,110,3,7,7,6.5,6.5,6,6,5,0,1,0,0,110,22,3,13,5,6,4.5,4.5,7,6,6,5,0,1,0,0,0.616475100723727,1.25198605093767
7733000,11,75,95,124,5,6,7,7,5,3,6,5,0,1,0,0,85,25,4,10,4,7,6.5,7,4,3,6,5,0,1,0,0,0.616475100723727,0.540249732520723
7736000,10,80,80,129,7,7,7,7,7,4,5,5,0,0,1,0,85,21,4,13,7,7,6.5,6.5,7,6,5,5,0,0,1,0,-0.0519918759646515,0.540249732520723
7737000,9,85,85,131,6,2,4,6,5.5,6,4,4,0,0,0,0,45,21,3,15,6,5.5,3.5,6,6.5,6,5,3,0,0,0,0,-0.72045885265303,-0.598528376946393
7740000,10,75,65,99,3.5,7,7,5,4.5,5,6,5,0,1,1,0,102,25,3,9,7,7,7,7,5,5,6,5,0,1,1,0,-0.0519918759646515,1.02423042904425
7743000,11,95,70,124,7,7,7,7,5.5,3,2,5,0,1,0,0,80,29,2,16,7,7,6.5,7,5.5,3,2,4,0,1,0,0,0.616475100723727,0.397902468837333
7755000,12,100,100,154,3,5.5,2.5,3,3,2,3,1,0,0,0,0,125,22,4,16,5.5,4.5,7,5.5,6.5,3,3,2,0,0,0,0,1.28494207741211,1.67902784198784
7762000,8,65,35,110,5,7,7,3,5.5,4,5,3,0,0,0,0,28,18,1,5,4.5,6.5,7,4,5.5,4,5,3,0,0,0,0,-1.38892582934141,-1.08250907346992
7772000,11,55,65,124,5,6,5,6,6,3,3,4,0,0,1,0,85,18,3,5,6,6,7,6,5,3,3,4,0,0,1,0,0.616475100723727,0.540249732520723
7780000,10,35,20,38,7,5,0.5,7,3.5,4,3,4,0,0,1,0,45,17,1,7,7,6.5,4,4.5,7,5,3,3,0,0,1,0,-0.0519918759646515,-0.598528376946393
7782000,10,35,30,107,1.5,7,4.5,1.5,6,4,4,2,0,0,1,0,45,22,4,12,3.5,7,5,5.5,5,3,3,2,0,0,1,0,-0.0519918759646515,-0.598528376946393
7783000,7,45,50,95,3,7,7,3.5,3.5,5,3,3,0,0,1,0,28,19,3,9,4.5,7,6.5,6.5,6.5,5,3,5,0,0,1,0,-2.05739280602979,-1.08250907346992
7787000,12,85,85,161,2,7,7,5.5,5.5,6,6,2,0,0,0,0,113,33,4,12,2.5,7,7,6,5.5,5,6,3,0,0,0,0,1.28494207741211,1.3373944091477
7792000,11,90,40,114,7,6.5,7,5.5,3.5,4,4,3,0,0,1,0,45,23,2,13,7,7,6.5,7,7,4,3,3,0,0,1,0,0.616475100723727,-0.598528376946393
7793000,6,70,40,95,3.5,7,7,7,3.5,2,4,3,1,0,1,0,40,11,3,9,6.5,7,7,6.5,6,2,4,1,1,0,1,0,-2.72585978271817,-0.740875640629782
7796000,12,80,55,117,6.5,7,3.5,5,6,5,5,5,0,0,0,0,102,23,2,14,6,6.5,5.5,5,5.5,5,6,4,0,0,0,0,1.28494207741211,1.02423042904425
7800000,11,55,50,107,1.5,7,6,7,3.5,3,4,2,0,0,1,0,80,23,2,14,3.5,6.5,6.5,6,6.5,3,3,3,0,0,1,0,0.616475100723727,0.397902468837333
7818000,11,85,80,129,4,3,7,7,1.5,5,6,5,0,0,1,0,80,18,4,7,4.5,6,7,7,6,5,6,5,0,0,1,0,0.616475100723727,0.397902468837333
7838000,10,20,45,97,2.5,7,2,3,6,3,4,4,0,0,1,0,37,15,3,6,5.5,6.5,4,6.5,6.5,3,4,5,0,0,1,0,-0.0519918759646515,-0.826283998839816
7841000,6,55,60,121,7,4.5,1,3.5,7,4,3,2,0,0,0,0,15,21,2,7,4.5,4.5,4,2,7,4,3,2,0,0,0,0,-2.72585978271817,-1.45261195904673
7842000,11,50,60,124,4.5,7,7,2.5,6,4,2,2,0,0,0,0,0,17,1,8,6,6.5,6,5.5,6,4,1,1,0,0,0,0,0.616475100723727,-1.8796537500969
7844000,10,60,80,114,3,2.5,4.5,3.5,3,6,6,5,0,0,0,0,91,18,4,5,5.5,6,5,6.5,5.5,6,6,5,0,0,0,0,-0.0519918759646515,0.71106644894079
7846000,10,90,65,103,7,4,7,3.5,7,5,5,5,0,0,0,0,80,20,3,14,7,5.5,6,2.5,7,4,6,5,0,0,0,0,-0.0519918759646515,0.397902468837333
7860000,11,80,45,103,3.5,3.5,1.5,3.5,4.5,5,5,5,0,0,1,0,85,20,3,15,5.5,5,5,5.5,7,5,5,4,0,0,1,0,0.616475100723727,0.540249732520723
7868000,10,20,45,124,1,3.5,7,5,3.5,3,3,3,0,0,0,0,37,12,1,8,4.5,7,7,7,7,3,3,3,0,0,0,0,-0.0519918759646515,-0.826283998839816
7869000,10,65,50,110,7,7,7,7,4,3,3,4,0,0,0,0,90,23,2,10,7,7,7,7,7,3,3,4,0,0,0,0,-0.0519918759646515,0.682596996204112
7877000,9,25,40,121,3.5,3,2.5,3,4,3,3,1,0,0,1,0,20,11,1,7,4,7,7,7,4.5,3,3,1,0,0,1,0,-0.72045885265303,-1.31026469536334
7879000,11,85,75,135,5,5,4,5,2.5,6,2,1,0,0,1,0,105,20,3,9,5,5,4.5,4,5,5,2,2,0,0,1,0,0.616475100723727,1.10963878725428
7885000,11,40,40,140,4.5,3.5,7,1.5,3.5,4,5,4,0,0,1,0,113,14,2,6,6,7,6,5,4.5,4,5,4,0,0,1,0,0.616475100723727,1.3373944091477
7886000,12,80,90,154,1.5,7,7,7,7,6,6,4,0,0,1,0,113,24,4,9,5,7,7,7,6.5,5,5,4,0,0,1,0,1.28494207741211,1.3373944091477
7888000,8,35,55,117,3,2.5,5.5,3,2.5,4,3,3,0,0,1,0,15,20,2,5,6,4.5,4,3.5,4,3,5,3,0,0,1,0,-1.38892582934141,-1.45261195904673
7894000,11,85,75,129,1,7,3.5,1,1,4,6,2,0,0,1,0,70,29,2,7,5.5,7,7,7,6,4,6,3,0,0,1,0,0.616475100723727,0.113207941470554
7903000,9,40,70,161,3,6.5,7,4,3.5,4,4,2,0,0,1,0,40,26,2,5,4,4,7,4,6,4,4,1,0,0,1,0,-0.72045885265303,-0.740875640629782
7904000,6,50,35,114,7,4.5,3.5,3,6,3,2,1,0,0,1,0,15,13,1,8,7,5.5,7,6.5,7,3,2,1,0,0,1,0,-2.72585978271817,-1.45261195904673
7905000,10,80,50,114,3,1.5,3,3.5,6.5,4,4,4,0,0,0,0,37,21,3,10,5.5,4,6,5.5,6,3,4,4,0,0,0,0,-0.0519918759646515,-0.826283998839816
7906000,11,95,85,124,6.5,7,2.5,1.5,4.5,5,6,3,0,0,0,0,50,23,3,12,7,7,6.5,4.5,6.5,5,6,5,0,0,0,0,0.616475100723727,-0.456181113263003
7918000,5,20,25,62,1,1.5,3.5,1,2,1,6,2,1,0,1,0,0,21,0,5,5.5,6.5,6.5,5.5,5.5,1,3,1,1,0,1,0,-3.39432675940655,-1.8796537500969
7926000,8,60,30,103,4,5,5,4,7,5,2,3,0,0,0,0,28,27,1,7,4.5,5,4.5,5,7,4,2,3,0,0,0,0,-1.38892582934141,-1.08250907346992
7932000,11,80,80,110,2,7,2,7,7,4,3,3,0,0,1,0,95,29,4,15,4.5,7,6.5,6.5,7,4,3,3,0,0,1,0,0.616475100723727,0.824944259887501
7934000,11,50,60,124,3.5,7,6.5,7,6.5,3,3,2,0,0,1,0,28,22,2,5,4,5,5,6,4.5,3,3,2,0,0,1,0,0.616475100723727,-1.08250907346992
7938000,11,50,60,121,3,4.5,1,0.5,2.5,3,2,1,0,0,0,0,37,19,3,4,4,4.5,4,4.5,4,3,2,4,0,0,0,0,0.616475100723727,-0.826283998839816
7939000,10,55,55,124,2,3.5,5,3.5,5.5,4,3,4,0,0,0,0,28,19,3,5,2.5,4,4.5,6.5,6.5,4,3,3,0,0,0,0,-0.0519918759646515,-1.08250907346992
7940000,12,90,85,161,1,7,5,5,5,5,3,3,0,0,0,0,91,28,4,14,6,6.5,4,5,7,4,5,5,0,0,0,0,1.28494207741211,0.71106644894079
7946000,10,80,35,114,5,3.5,3.5,1.5,2,4,3,2,0,0,0,0,50,16,2,10,7,7,7,5,7,4,3,2,0,0,0,0,-0.0519918759646515,-0.456181113263003
7956000,7,50,40,117,7,7,1,3.5,7,4,5,4,0,0,1,0,15,28,0,6,5,7,7,7,7,3,5,3,0,0,1,0,-2.05739280602979,-1.45261195904673
7957000,8,45,55,117,7,5,7,3.5,5,3,5,3,0,0,0,0,28,20,2,5,6,6.5,7,4,7,3,5,3,0,0,0,0,-1.38892582934141,-1.08250907346992
7958000,8,40,30,103,0.5,7,7,1.5,7,3,3,2,0,0,0,0,50,21,1,7,5,7,7,2.5,5.5,3,3,5,0,0,0,0,-1.38892582934141,-0.456181113263003
7959000,11,75,80,121,7,3.5,3,3,7,6,2,4,0,0,1,0,102,28,4,16,6,6.5,5,3,6.5,5,2,4,0,0,1,0,0.616475100723727,1.02423042904425
7965000,12,100,95,99,3.5,1.5,3,3,3.5,5,5,4,0,0,0,0,100,24,2,13,7,6,7,7,4.5,5,5,4,0,0,0,0,1.28494207741211,0.967291523570891
7971000,10,80,70,114,7,7,6.5,7,7,4,5,5,0,0,0,0,80,30,2,9,6.5,6,6,6,5.5,4,5,4,0,0,0,0,-0.0519918759646515,0.397902468837333
7978000,10,95,80,135,7,5,4,5,7,4,4,1,0,0,1,0,46,23,3,8,5.5,6,3.5,6.5,6.5,4,4,1,0,0,1,0,-0.0519918759646515,-0.570058924209715
7982000,10,85,45,161,3,1.5,3.5,3.5,2.5,5,2,2,0,0,0,0,45,23,2,13,3.5,5,3,4,6.5,5,1,4,0,0,0,0,-0.0519918759646515,-0.598528376946393
7983000,10,55,55,107,4,7,1,1.5,7,3,2,3,0,0,1,0,37,18,2,12,5,7,4.5,4,6.5,3,2,1,0,0,1,0,-0.0519918759646515,-0.826283998839816
7985000,8,65,25,110,0.5,7,4.5,4,3.5,2,2,2,0,0,1,0,15,30,1,6,3.5,7,5,4.5,6.5,2,2,4,0,0,1,0,-1.38892582934141,-1.45261195904673
7988000,10,80,65,107,4.5,5,7,1.5,5,3,4,4,0,0,1,0,28,27,3,9,5,5.5,7,5.5,6,3,4,5,0,0,1,0,-0.0519918759646515,-1.08250907346992
8001000,12,55,70,140,5.5,7,5,5,7,4,2,3,0,0,0,0,113,21,4,7,6,7,3.5,3,6,4,2,3,0,0,0,0,1.28494207741211,1.3373944091477
8004000,8,50,65,107,3.5,5,6.5,3,2,3,3,2,0,0,1,0,37,23,1,8,6,5,4.5,3,4.5,3,4,1,0,0,1,0,-1.38892582934141,-0.826283998839816
8007000,8,30,50,110,1.5,7,2,5,3.5,4,3,4,0,0,1,0,35,15,1,2,4.5,7,7,4.5,5,4,2,2,0,0,1,0,-1.38892582934141,-0.883222904313172
8008000,12,95,90,135,3.5,3.5,5.5,1.5,3,6,3,5,0,0,1,0,105,16,4,14,6,7,7,6.5,7,5,3,5,0,0,1,0,1.28494207741211,1.10963878725428
8011000,11,85,70,107,7,7,1.5,5,6.5,4,6,2,0,0,1,0,45,19,3,9,6,6.5,5,6.5,6,4,6,4,0,0,1,0,0.616475100723727,-0.598528376946393
8015000,8,90,65,135,3.5,7,6,6,5,6,6,5,0,0,0,0,15,22,3,11,3.5,6.5,4,5.5,6,6,6,5,0,0,0,0,-1.38892582934141,-1.45261195904673
8021000,9,60,75,131,4.5,5.5,3,3,3,3,3,4,0,0,1,0,105,26,3,12,3.5,4.5,7,6,7,3,3,4,0,0,1,0,-0.72045885265303,1.10963878725428
8027000,9,70,40,114,3.5,6.5,3,6,5.5,3,3,5,0,0,0,0,25,30,2,8,4,6,4,6.5,6,3,3,3,0,0,0,0,-0.72045885265303,-1.16791743167995
8055000,10,10,90,99,3.5,6.5,4,3.5,5,3,3,3,0,0,0,0,95,19,3,8,4.5,5.5,6,4,5.5,3,3,5,0,0,0,0,-0.0519918759646515,0.824944259887501
8061000,11,75,55,95,1,1.5,4,3,4.5,4,6,4,0,0,1,0,90,19,2,9,3,6.5,6,6,4,4,6,5,0,0,1,0,0.616475100723727,0.682596996204112
8074000,12,75,75,135,2.5,5.5,7,3.5,5.5,5,3,5,0,0,0,0,100,24,4,13,3.5,6.5,5,3.5,3.5,5,3,5,0,0,0,0,1.28494207741211,0.967291523570891
8079000,10,20,45,121,7,6,7,7,2.5,6,5,3,0,0,0,0,85,20,3,9,3.5,6.5,7,7,4.5,6,6,3,0,0,0,0,-0.0519918759646515,0.540249732520723
