"ID","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","TIPI_Extra_PCG_W2","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Open_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_English_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_English_Standardized","LC_English_Standardized"
7535000,11,95,90,140,2.5,5,6,7,7,4,5,3,0,0,0,0,91,28,2,14,2.5,1.5,7,4.5,5.5,4,5,4,0,0,0,0,0.59790895742049,1.36836317343513
7536000,10,45,70,124,5,1.5,3.5,6.5,5.5,5,5,5,0,0,0,0,37,20,2,2,4,3.5,6,2,5,5,5,5,0,0,0,0,-0.286290168315587,-0.548263406463833
7539000,7,25,30,95,3.5,1.5,1,3,1,3,5,2,0,0,1,0,15,21,1,8,3,4,6,6,4.5,3,5,1,0,0,1,0,-2.93888754552382,-1.3291112723486
7541000,12,100,60,124,4.5,7,4.5,7,6,3,2,2,0,0,1,0,95,27,3,16,6.5,7,7,7,6.5,3,2,3,0,0,1,0,1.48210808315657,1.51033551268691
7559000,11,75,70,121,1,3.5,7,1,7,3,3,1,0,0,1,0,60,17,3,12,4.5,6.5,6,6,6.5,3,3,2,0,0,1,0,0.59790895742049,0.268077544233875
7561000,11,40,70,117,3,5.5,3,1.5,3.5,3,3,1,0,0,1,0,95,21,4,8,1.5,7,4.5,7,5,3,3,1,0,0,1,0,0.59790895742049,1.51033551268691
7582000,11,95,55,140,7,7,5,3.5,7,6,3,5,0,0,1,0,95,31,3,17,6,7,5,6.5,6.5,6,3,4,0,0,1,0,0.59790895742049,1.51033551268691
7597000,10,55,45,114,1.5,3.5,7,7,7,4,4,2,0,0,0,0,91,15,3,5,6,6.5,5,7,6,4,4,3,0,0,0,0,-0.286290168315587,1.36836317343513
7598000,10,45,55,131,7,6.5,7,3,6.5,3,3,2,0,0,0,0,50,26,3,6,5.5,6,6.5,6,5,3,3,3,0,0,0,0,-0.286290168315587,-0.0868533038955631
7601000,10,35,25,107,5,7,3,7,3,6,6,5,0,0,1,0,100,23,4,8,6.5,6.5,6,6.5,6,6,5,3,0,0,1,0,-0.286290168315587,1.68780093675163
7616000,11,55,65,121,4.5,2.5,2.5,4,5,3,3,2,0,0,0,0,91,25,3,5,4.5,7,5.5,6,6,3,3,2,0,0,0,0,0.59790895742049,1.36836317343513
7621000,12,95,45,110,6.5,3.5,7,6.5,3,6,5,5,0,0,0,0,90,33,2,17,6,6,7,6.5,6.5,6,5,4,0,0,0,0,1.48210808315657,1.33287008862219
7627000,9,90,40,107,3,1,5,3.5,6,3,5,5,0,0,0,0,50,25,1,12,4,5,5,6.5,7,3,5,3,0,0,0,0,-1.17048929405166,-0.0868533038955631
7645000,11,50,35,110,2,7,3.5,5,7,4,2,3,0,0,1,0,15,29,2,5,6,7,3.5,5.5,6,4,2,4,0,0,1,0,0.59790895742049,-1.3291112723486
7646000,8,30,50,121,1.5,7,5,3.5,5,3,3,1,1,0,1,0,35,14,1,5,2,6.5,3,4,2.5,3,3,2,1,0,1,0,-2.05468841978774,-0.61924957608972
7652000,12,60,45,114,4.5,7,7,1.5,7,2,2,1,1,0,1,0,20,20,2,2,6.5,4,5.5,5,6,2,1,1,1,0,1,0,1.48210808315657,-1.15164584828388
7665000,11,75,60,107,7,7,3.5,6.5,6,4,5,4,0,0,0,0,37,28,2,5,5.5,6.5,6.5,7,7,4,5,4,0,0,0,0,0.59790895742049,-0.548263406463833
7669000,10,40,50,145,6.5,1.5,6.5,7,7,3,5,3,0,0,1,0,70,15,3,8,4,4.5,7,6.5,6.5,3,4,3,0,0,1,0,-0.286290168315587,0.623008392363313
7683000,11,90,85,121,3.5,1,6.5,6,3.5,6,5,5,0,1,0,0,85,27,4,11,4,4,6.5,5,6,6,6,5,0,1,1,0,0.59790895742049,1.15540466455747
7707000,10,45,35,135,1,5,7,6,6.5,4,3,1,0,0,0,0,70,30,4,12,7,7,7,7,7,4,3,2,0,0,0,0,-0.286290168315587,0.623008392363313
7709000,10,40,45,114,2.5,1,7,2,3,4,5,1,0,0,0,0,30,19,1,2,5.5,3.5,6,1.5,5.5,3,6,2,0,0,0,0,-0.286290168315587,-0.796715000154439
7716000,11,55,40,124,7,7,4.5,3.5,3,3,3,4,0,0,0,0,45,23,2,10,7,5.5,4.5,5.5,4.5,3,3,4,0,0,0,0,0.59790895742049,-0.264318727960282
7717000,12,70,65,117,1.5,3.5,7,6.5,1,5,6,4,0,0,0,0,100,24,2,7,4,7,5,6,5.5,5,6,5,0,0,0,0,1.48210808315657,1.68780093675163
7722000,11,95,65,129,4,5.5,3.5,3,3,5,5,5,0,0,0,0,50,34,4,16,4,5.5,3,5.5,5.5,5,5,5,0,0,0,0,0.59790895742049,-0.0868533038955631
7726000,11,30,40,107,3.5,7,2.5,3.5,3,4,4,4,0,1,0,0,40,34,2,4,6.5,7,5,5,7,3,3,3,0,1,0,0,0.59790895742049,-0.441784152025001
7729000,11,50,55,107,4,2,4,2.5,3.5,5,5,4,0,1,0,0,37,24,2,6,6.5,2,2,4,5,5,5,5,0,1,0,0,0.59790895742049,-0.548263406463833
7733000,11,75,95,124,5,6,7,7,5,3,6,5,0,1,0,0,85,25,4,10,4,7,6.5,7,4,3,6,5,0,1,0,0,0.59790895742049,1.15540466455747
7736000,11,80,80,129,7,7,7,7,7,4,5,5,0,0,1,0,85,21,4,13,7,7,6.5,6.5,7,6,5,5,0,0,1,0,0.59790895742049,1.15540466455747
7737000,9,85,85,131,6,2,4,6,5.5,6,4,4,0,0,0,0,45,21,3,15,6,5.5,3.5,6,6.5,6,5,3,0,0,0,0,-1.17048929405166,-0.264318727960282
7743000,11,95,70,124,7,7,7,7,5.5,3,2,5,0,1,0,0,80,29,2,16,7,7,6.5,7,5.5,3,2,4,0,1,0,0,0.59790895742049,0.977939240492751
7762000,10,65,35,110,5,7,7,3,5.5,4,5,3,0,0,0,0,28,18,1,5,4.5,6.5,7,4,5.5,4,5,3,0,0,0,0,-0.286290168315587,-0.867701169780327
7772000,11,55,65,124,5,6,5,6,6,3,3,4,0,0,1,0,85,18,3,5,6,6,7,6,5,3,3,4,0,0,1,0,0.59790895742049,1.15540466455747
7780000,9,35,20,38,7,5,0.5,7,3.5,4,3,4,0,0,1,0,45,17,1,7,7,6.5,4,4.5,7,5,3,3,0,0,1,0,-1.17048929405166,-0.264318727960282
7782000,11,35,30,107,1.5,7,4.5,1.5,6,4,4,2,0,0,1,0,45,22,4,12,3.5,7,5,5.5,5,3,3,2,0,0,1,0,0.59790895742049,-0.264318727960282
7783000,11,45,50,95,3,7,7,3.5,3.5,5,3,3,0,0,1,0,28,19,3,9,4.5,7,6.5,6.5,6.5,5,3,5,0,0,1,0,0.59790895742049,-0.867701169780327
7792000,11,90,40,114,7,6.5,7,5.5,3.5,4,4,3,0,0,1,0,45,23,2,13,7,7,6.5,7,7,4,3,3,0,0,1,0,0.59790895742049,-0.264318727960282
7793000,11,70,40,95,3.5,7,7,7,3.5,2,4,3,1,0,1,0,40,11,3,9,6.5,7,7,6.5,6,2,4,1,1,0,1,0,0.59790895742049,-0.441784152025001
7800000,11,55,50,107,1.5,7,6,7,3.5,3,4,2,0,0,1,0,80,23,2,14,3.5,6.5,6.5,6,6.5,3,3,3,0,0,1,0,0.59790895742049,0.977939240492751
7818000,11,85,80,129,4,3,7,7,1.5,5,6,5,0,0,1,0,80,18,4,7,4.5,6,7,7,6,5,6,5,0,0,1,0,0.59790895742049,0.977939240492751
7838000,10,20,45,97,2.5,7,2,3,6,3,4,4,0,0,1,0,37,15,3,6,5.5,6.5,4,6.5,6.5,3,4,5,0,0,1,0,-0.286290168315587,-0.548263406463833
7841000,10,55,60,121,7,4.5,1,3.5,7,4,3,2,0,0,0,0,15,21,2,7,4.5,4.5,4,2,7,4,3,2,0,0,0,0,-0.286290168315587,-1.3291112723486
7842000,10,50,60,124,4.5,7,7,2.5,6,4,2,2,0,0,0,0,0,17,1,8,6,6.5,6,5.5,6,4,1,1,0,0,0,0,-0.286290168315587,-1.86150754454275
7844000,11,60,80,114,3,2.5,4.5,3.5,3,6,6,5,0,0,0,0,91,18,4,5,5.5,6,5,6.5,5.5,6,6,5,0,0,0,0,0.59790895742049,1.36836317343513
7846000,12,90,65,103,7,4,7,3.5,7,5,5,5,0,0,0,0,80,20,3,14,7,5.5,6,2.5,7,4,6,5,0,0,0,0,1.48210808315657,0.977939240492751
7860000,11,80,45,103,3.5,3.5,1.5,3.5,4.5,5,5,5,0,0,1,0,85,20,3,15,5.5,5,5,5.5,7,5,5,4,0,0,1,0,0.59790895742049,1.15540466455747
7868000,9,20,45,124,1,3.5,7,5,3.5,3,3,3,0,0,0,0,37,12,1,8,4.5,7,7,7,7,3,3,3,0,0,0,0,-1.17048929405166,-0.548263406463833
7869000,10,65,50,110,7,7,7,7,4,3,3,4,0,0,0,0,90,23,2,10,7,7,7,7,7,3,3,4,0,0,0,0,-0.286290168315587,1.33287008862219
7877000,10,25,40,121,3.5,3,2.5,3,4,3,3,1,0,0,1,0,20,11,1,7,4,7,7,7,4.5,3,3,1,0,0,1,0,-0.286290168315587,-1.15164584828388
7888000,9,35,55,117,3,2.5,5.5,3,2.5,4,3,3,0,0,1,0,15,20,2,5,6,4.5,4,3.5,4,3,5,3,0,0,1,0,-1.17048929405166,-1.3291112723486
7894000,11,85,75,129,1,7,3.5,1,1,4,6,2,0,0,1,0,70,29,2,7,5.5,7,7,7,6,4,6,3,0,0,1,0,0.59790895742049,0.623008392363313
7903000,10,40,70,161,3,6.5,7,4,3.5,4,4,2,0,0,1,0,40,26,2,5,4,4,7,4,6,4,4,1,0,0,1,0,-0.286290168315587,-0.441784152025001
7904000,11,50,35,114,7,4.5,3.5,3,6,3,2,1,0,0,1,0,15,13,1,8,7,5.5,7,6.5,7,3,2,1,0,0,1,0,0.59790895742049,-1.3291112723486
7905000,11,80,50,114,3,1.5,3,3.5,6.5,4,4,4,0,0,0,0,37,21,3,10,5.5,4,6,5.5,6,3,4,4,0,0,0,0,0.59790895742049,-0.548263406463833
7906000,12,95,85,124,6.5,7,2.5,1.5,4.5,5,6,3,0,0,0,0,50,23,3,12,7,7,6.5,4.5,6.5,5,6,5,0,0,0,0,1.48210808315657,-0.0868533038955631
7918000,6,20,25,62,1,1.5,3.5,1,2,1,6,2,1,0,1,0,0,21,0,5,5.5,6.5,6.5,5.5,5.5,1,3,1,1,0,1,0,-3.82308667125989,-1.86150754454275
7926000,10,60,30,103,4,5,5,4,7,5,2,3,0,0,0,0,28,27,1,7,4.5,5,4.5,5,7,4,2,3,0,0,0,0,-0.286290168315587,-0.867701169780327
7932000,12,80,80,110,2,7,2,7,7,4,3,3,0,0,1,0,95,29,4,15,4.5,7,6.5,6.5,7,4,3,3,0,0,1,0,1.48210808315657,1.51033551268691
7934000,11,50,60,124,3.5,7,6.5,7,6.5,3,3,2,0,0,1,0,28,22,2,5,4,5,5,6,4.5,3,3,2,0,0,1,0,0.59790895742049,-0.867701169780327
7938000,10,50,60,121,3,4.5,1,0.5,2.5,3,2,1,0,0,0,0,37,19,3,4,4,4.5,4,4.5,4,3,2,4,0,0,0,0,-0.286290168315587,-0.548263406463833
7939000,10,55,55,124,2,3.5,5,3.5,5.5,4,3,4,0,0,0,0,28,19,3,5,2.5,4,4.5,6.5,6.5,4,3,3,0,0,0,0,-0.286290168315587,-0.867701169780327
7940000,11,90,85,161,1,7,5,5,5,5,3,3,0,0,0,0,91,28,4,14,6,6.5,4,5,7,4,5,5,0,0,0,0,0.59790895742049,1.36836317343513
7946000,12,80,35,114,5,3.5,3.5,1.5,2,4,3,2,0,0,0,0,50,16,2,10,7,7,7,5,7,4,3,2,0,0,0,0,1.48210808315657,-0.0868533038955631
7956000,10,50,40,117,7,7,1,3.5,7,4,5,4,0,0,1,0,15,28,0,6,5,7,7,7,7,3,5,3,0,0,1,0,-0.286290168315587,-1.3291112723486
7957000,10,45,55,117,7,5,7,3.5,5,3,5,3,0,0,0,0,28,20,2,5,6,6.5,7,4,7,3,5,3,0,0,0,0,-0.286290168315587,-0.867701169780327
7958000,10,40,30,103,0.5,7,7,1.5,7,3,3,2,0,0,0,0,50,21,1,7,5,7,7,2.5,5.5,3,3,5,0,0,0,0,-0.286290168315587,-0.0868533038955631
7965000,12,100,95,99,3.5,1.5,3,3,3.5,5,5,4,0,0,0,0,100,24,2,13,7,6,7,7,4.5,5,5,4,0,0,0,0,1.48210808315657,1.68780093675163
7971000,11,80,70,114,7,7,6.5,7,7,4,5,5,0,0,0,0,80,30,2,9,6.5,6,6,6,5.5,4,5,4,0,0,0,0,0.59790895742049,0.977939240492751
7978000,12,95,80,135,7,5,4,5,7,4,4,1,0,0,1,0,46,23,3,8,5.5,6,3.5,6.5,6.5,4,4,1,0,0,1,0,1.48210808315657,-0.228825643147338
7982000,12,85,45,161,3,1.5,3.5,3.5,2.5,5,2,2,0,0,0,0,45,23,2,13,3.5,5,3,4,6.5,5,1,4,0,0,0,0,1.48210808315657,-0.264318727960282
7983000,11,55,55,107,4,7,1,1.5,7,3,2,3,0,0,1,0,37,18,2,12,5,7,4.5,4,6.5,3,2,1,0,0,1,0,0.59790895742049,-0.548263406463833
7985000,10,65,25,110,0.5,7,4.5,4,3.5,2,2,2,0,0,1,0,15,30,1,6,3.5,7,5,4.5,6.5,2,2,4,0,0,1,0,-0.286290168315587,-1.3291112723486
7988000,11,80,65,107,4.5,5,7,1.5,5,3,4,4,0,0,1,0,28,27,3,9,5,5.5,7,5.5,6,3,4,5,0,0,1,0,0.59790895742049,-0.867701169780327
8004000,10,50,65,107,3.5,5,6.5,3,2,3,3,2,0,0,1,0,37,23,1,8,6,5,4.5,3,4.5,3,4,1,0,0,1,0,-0.286290168315587,-0.548263406463833
8007000,10,30,50,110,1.5,7,2,5,3.5,4,3,4,0,0,1,0,35,15,1,2,4.5,7,7,4.5,5,4,2,2,0,0,1,0,-0.286290168315587,-0.61924957608972
8011000,11,85,70,107,7,7,1.5,5,6.5,4,6,2,0,0,1,0,45,19,3,9,6,6.5,5,6.5,6,4,6,4,0,0,1,0,0.59790895742049,-0.264318727960282
8015000,10,90,65,135,3.5,7,6,6,5,6,6,5,0,0,0,0,15,22,3,11,3.5,6.5,4,5.5,6,6,6,5,0,0,0,0,-0.286290168315587,-1.3291112723486
8027000,9,70,40,114,3.5,6.5,3,6,5.5,3,3,5,0,0,0,0,25,30,2,8,4,6,4,6.5,6,3,3,3,0,0,0,0,-1.17048929405166,-0.974180424219159
8055000,10,10,90,99,3.5,6.5,4,3.5,5,3,3,3,0,0,0,0,95,19,3,8,4.5,5.5,6,4,5.5,3,3,5,0,0,0,0,-0.286290168315587,1.51033551268691
8061000,12,75,55,95,1,1.5,4,3,4.5,4,6,4,0,0,1,0,90,19,2,9,3,6.5,6,6,4,4,6,5,0,0,1,0,1.48210808315657,1.33287008862219
8074000,11,75,75,135,2.5,5.5,7,3.5,5.5,5,3,5,0,0,0,0,100,24,4,13,3.5,6.5,5,3.5,3.5,5,3,5,0,0,0,0,0.59790895742049,1.68780093675163
8079000,10,20,45,121,7,6,7,7,2.5,6,5,3,0,0,0,0,85,20,3,9,3.5,6.5,7,7,4.5,6,6,3,0,0,0,0,-0.286290168315587,1.15540466455747
8085000,9,55,55,110,7,3.5,5,3.5,7,5,5,1,0,0,1,0,45,14,2,8,4.5,4,5.5,4.5,6,6,5,1,0,0,1,0,-1.17048929405166,-0.264318727960282
8086000,11,60,75,131,5.5,6.5,5,3.5,2,6,3,5,0,1,1,0,95,16,2,10,7,7,4,4,6,3,6,5,0,1,1,0,0.59790895742049,1.51033551268691
8094000,10,45,60,99,4.5,2.5,1,1.5,2.5,3,1,1,0,0,1,0,28,18,3,8,5.5,6,7,6,6.5,3,1,3,0,0,1,0,-0.286290168315587,-0.867701169780327
8116000,11,95,55,107,3.5,5.5,3,6,6,5,6,5,0,1,0,0,45,27,4,16,3,4,1,4.5,5.5,5,6,5,0,1,0,0,0.59790895742049,-0.264318727960282
8126000,11,40,35,121,5.5,6.5,3.5,4,5,5,3,4,0,0,0,0,15,27,2,9,4,6.5,5,3,5.5,5,3,4,0,0,0,0,0.59790895742049,-1.3291112723486
8129000,10,70,35,124,4,2.5,3,5.5,4.5,5,3,4,0,0,0,0,85,13,3,12,5,6,5,6,6,5,3,4,0,0,0,0,-0.286290168315587,1.15540466455747
8131000,12,70,30,103,5.5,4,4.5,3.5,7,3,5,2,0,0,1,0,50,18,2,10,6.5,4,7,6.5,6.5,3,4,1,0,0,1,0,1.48210808315657,-0.0868533038955631
8139000,10,65,75,121,2,4.5,7,4.5,3.5,3,4,3,0,0,0,0,91,20,3,4,2.5,6.5,7,7,4,3,3,5,0,0,0,0,-0.286290168315587,1.36836317343513
8141000,12,85,70,99,3.5,7,7,1.5,1.5,6,6,1,0,0,1,0,90,23,2,9,3.5,7,7,5,6,6,6,5,0,0,1,0,1.48210808315657,1.33287008862219
8147000,11,45,40,92,4.5,2.5,7,7,5.5,5,3,2,0,0,0,0,46,23,2,10,3.5,6.5,4,7,3.5,4,3,4,0,0,0,0,0.59790895742049,-0.228825643147338
8154000,11,55,80,121,4,7,6.5,6.5,6,6,5,3,0,0,1,0,85,24,3,11,4.5,6,5.5,6,5.5,6,5,5,0,0,1,0,0.59790895742049,1.15540466455747
8157000,11,80,30,124,3,7,7,3.5,2,4,5,5,0,0,0,0,46,20,3,9,6,6.5,5.5,5,5,4,5,5,0,0,0,0,0.59790895742049,-0.228825643147338
8167000,10,30,45,110,1,7,1,6,7,5,3,2,0,0,1,0,50,19,2,9,2,7,6,4.5,1.5,4,3,3,0,0,1,0,-0.286290168315587,-0.0868533038955631
8178000,11,30,65,140,4,7,7,0.5,6,4,3,1,0,0,1,0,50,19,3,9,6,4.5,7,2,4,3,2,1,0,0,1,0,0.59790895742049,-0.0868533038955631
8184000,12,90,85,131,6.5,2.5,3.5,3,3.5,6,6,5,0,0,0,0,37,34,1,13,7,4.5,4.5,5,7,6,5,5,0,0,0,0,1.48210808315657,-0.548263406463833
8186000,10,75,60,103,7,7,7,7,3.5,6,6,5,0,0,0,0,91,19,2,7,6,6.5,6,6,6.5,5,6,5,0,0,0,0,-0.286290168315587,1.36836317343513
8187000,11,85,70,135,3.5,3,0.5,4,6,6,6,5,0,0,0,0,81,32,3,14,5.5,3.5,3,6,5.5,6,6,5,0,0,0,0,0.59790895742049,1.0134323253057
8203000,11,45,40,140,3.5,3,1.5,1.5,2.5,3,3,3,0,0,1,0,37,28,1,8,3.5,6,5.5,4.5,5,4,3,2,0,0,1,0,0.59790895742049,-0.548263406463833
8223000,10,45,20,75,5,7,4.5,4,6,3,2,1,1,0,1,0,20,14,0,8,3.5,5,3,1,5,3,2,1,1,0,1,0,-0.286290168315587,-1.15164584828388
8225000,12,95,80,124,3,7,3.5,1.5,3,5,6,2,0,0,0,0,46,26,3,16,5,7,4.5,3,5.5,5,6,1,0,0,0,0,1.48210808315657,-0.228825643147338
8237000,11,45,40,110,7,1.5,7,3.5,6.5,4,4,4,0,0,0,0,81,14,2,8,7,7,7,6.5,4,4,3,5,0,0,0,0,0.59790895742049,1.0134323253057
8240000,10,80,80,121,3.5,5.5,7,1.5,4.5,5,3,4,0,0,0,0,56,17,3,7,3.5,5,5.5,3,7,5,3,3,0,0,0,0,-0.286290168315587,0.1261052049821
8247000,10,55,50,121,1.5,3.5,7,7,4.5,4,4,1,0,0,0,0,56,21,2,11,4.5,6.5,7,6.5,6.5,4,3,2,0,0,1,0,-0.286290168315587,0.1261052049821
8249000,9,60,40,107,5,4.5,3.5,5,7,6,5,5,0,0,0,0,46,26,2,6,6.5,4,5,6,5.5,6,5,4,0,0,0,0,-1.17048929405166,-0.228825643147338
8272000,10,80,95,124,3,7,5,6.5,3,5,3,2,0,0,1,0,80,14,4,8,4,6.5,6.5,6.5,5,5,3,3,0,0,1,0,-0.286290168315587,0.977939240492751
8284000,12,85,85,145,6.5,7,5,7,7,4,4,3,0,0,0,0,85,15,4,11,6.5,5,5,6.5,6.5,4,4,4,0,0,0,0,1.48210808315657,1.15540466455747
8294000,11,50,35,110,6.5,7,3.5,3,5.5,5,2,1,0,0,0,0,35,17,2,7,6.5,7,5.5,7,6,5,3,2,0,0,0,0,0.59790895742049,-0.61924957608972
8298000,11,70,60,95,3,6.5,7,4.5,0.5,5,6,3,1,0,1,0,0,20,2,8,3,5,4.5,4.5,3.5,5,5,1,1,0,1,0,0.59790895742049,-1.86150754454275
8300000,11,45,70,124,7,7,7,6,7,2,2,2,1,0,1,0,46,20,4,9,6,7,7,5,7,1,2,1,1,0,1,0,0.59790895742049,-0.228825643147338
8302000,11,60,60,117,7,7,4.5,6.5,7,3,3,1,0,0,1,0,71,13,3,7,7,6.5,5,6,6,3,3,1,0,0,1,0,0.59790895742049,0.658501477176257
8307000,11,75,80,135,4.5,7,6.5,7,7,4,3,3,0,0,1,0,37,33,2,12,5,6.5,6.5,6,6.5,3,3,1,0,0,1,0,0.59790895742049,-0.548263406463833
8324000,10,85,60,114,3.5,7,7,3,5,3,4,1,0,1,1,0,40,28,1,6,4,6.5,7,4.5,7,3,4,1,0,1,1,0,-0.286290168315587,-0.441784152025001
8349000,11,50,45,110,1,7,6.5,7,4,6,6,5,0,0,0,0,20,28,0,5,1,7,7,7,6.5,5,6,5,0,1,1,0,0.59790895742049,-1.15164584828388
8358000,11,50,65,110,4,3.5,3,2,1,4,4,2,0,0,1,0,45,23,2,5,4.5,5.5,5,5.5,5,4,4,4,0,0,1,0,0.59790895742049,-0.264318727960282
8366000,9,50,85,140,3.5,2,5,3.5,3,4,3,3,0,0,1,0,81,26,3,9,5,6,6,6.5,5.5,3,3,1,0,0,1,0,-1.17048929405166,1.0134323253057
8368000,11,90,55,161,3.5,3.5,1,2.5,5.5,5,6,2,0,0,1,0,20,25,2,15,4,6,5,5.5,4.5,5,6,4,0,0,0,0,0.59790895742049,-1.15164584828388
8373000,12,80,70,110,0.5,3,3,3,6.5,3,3,5,0,0,0,0,45,13,3,8,2.5,6,5.5,5.5,4,3,3,5,0,1,0,0,1.48210808315657,-0.264318727960282
8384000,8,25,30,99,5,7,3,4,2.5,3,3,1,1,0,1,0,45,17,2,7,4,7,4,6.5,7,3,3,1,1,0,1,0,-2.05468841978774,-0.264318727960282
8391000,11,90,70,121,3.5,4,5,3,5,4,3,4,0,0,0,0,45,32,1,14,4.5,5,4,6,4.5,4,3,4,0,0,0,0,0.59790895742049,-0.264318727960282
8395000,12,65,60,135,4,6.5,5.5,3,4.5,3,6,4,0,0,0,0,46,29,3,9,3,6,7,5,4,3,5,5,0,0,0,0,1.48210808315657,-0.228825643147338
8404000,11,40,35,95,4,5.5,7,1.5,3.5,3,3,3,0,0,0,0,28,12,0,8,6.5,7,7,6,7,3,3,3,0,0,0,0,0.59790895742049,-0.867701169780327
8406000,12,65,30,107,7,3.5,4.5,3.5,7,4,2,4,0,0,0,0,25,23,1,9,7,1.5,4.5,6.5,4,4,2,4,0,0,0,0,1.48210808315657,-0.974180424219159
8437000,8,20,35,117,1,3,4.5,6.5,5.5,3,2,1,0,0,0,0,30,21,2,2,4.5,6,6,5,4.5,3,2,1,0,0,0,0,-2.05468841978774,-0.796715000154439
8439000,11,75,55,95,3.5,4,2.5,4,6.5,5,3,1,0,0,1,0,20,14,2,5,7,4,4.5,5,7,5,3,2,0,0,1,0,0.59790895742049,-1.15164584828388
8445000,10,50,15,129,3.5,1.5,5,3.5,6.5,2,2,2,0,0,0,0,15,23,2,8,7,4.5,5,6.5,7,2,2,2,0,0,0,0,-0.286290168315587,-1.3291112723486
8447000,12,95,75,114,7,7,7,5,7,6,6,5,0,0,0,0,45,27,3,15,7,7,7,7,7,6,6,5,0,0,0,0,1.48210808315657,-0.264318727960282
8450000,11,45,40,131,1.5,1,4,1.5,4.5,4,4,3,0,0,1,0,28,18,0,6,4,4,4.5,4,6.5,4,4,3,0,0,1,0,0.59790895742049,-0.867701169780327
8452000,11,75,60,99,6.5,7,7,4,4.5,3,2,3,0,1,1,0,20,31,2,6,7,7,6.5,7,4.5,3,2,4,0,1,1,0,0.59790895742049,-1.15164584828388
8463000,11,75,80,145,1.5,3,3.5,6.5,3.5,5,6,3,0,0,0,0,50,23,2,8,4,4.5,5,6,6.5,4,6,3,0,0,1,0,0.59790895742049,-0.0868533038955631
8464000,7,35,35,95,3.5,7,5,1.5,6.5,3,2,1,0,0,1,0,40,15,1,5,7,6.5,5.5,6,5.5,3,2,1,0,0,1,0,-2.93888754552382,-0.441784152025001
8465000,10,75,60,103,4,6.5,2.5,4,5,3,3,1,0,0,1,0,50,26,3,10,4.5,7,6.5,6,6.5,3,2,1,0,0,1,0,-0.286290168315587,-0.0868533038955631
8471000,10,55,30,114,7,3.5,0.5,3.5,2,3,2,1,1,0,1,0,25,21,1,9,6,5,2.5,6,7,3,2,1,1,0,1,0,-0.286290168315587,-0.974180424219159
8484000,10,60,65,145,7,3,7,3.5,7,5,6,5,0,1,0,0,100,22,3,7,5.5,3.5,6.5,4.5,4.5,5,6,5,0,0,0,0,-0.286290168315587,1.68780093675163
8491000,10,65,70,135,4.5,3.5,7,7,4,5,3,5,0,0,0,0,81,11,3,10,7,7,7,7,4.5,5,3,5,0,0,0,0,-0.286290168315587,1.0134323253057
8521000,10,40,65,85,6,7,6,7,5.5,3,3,2,0,0,1,0,37,12,0,6,5.5,5.5,4.5,6.5,6.5,3,3,3,0,0,1,0,-0.286290168315587,-0.548263406463833
8528000,11,65,60,99,3.5,3.5,3.5,6.5,1,3,3,1,0,0,1,0,37,20,2,7,4.5,7,7,7,5.5,3,3,2,0,0,1,0,0.59790895742049,-0.548263406463833
8530000,10,60,35,99,6.5,5,2.5,6.5,3.5,4,5,4,0,1,1,0,37,22,1,5,6,4.5,5.5,6,5,6,5,4,0,1,1,0,-0.286290168315587,-0.548263406463833
8534000,11,80,65,145,6.5,3,5,4.5,2.5,5,3,3,0,0,0,0,100,29,3,8,6,6,5,7,6.5,4,3,5,0,0,0,0,0.59790895742049,1.68780093675163
8540000,10,70,25,121,3,6.5,1.5,3.5,3.5,3,5,2,0,0,1,0,15,29,1,9,4.5,4.5,5,4,6.5,3,5,1,0,0,1,0,-0.286290168315587,-1.3291112723486
8549000,11,30,40,117,1.5,7,7,7,3,6,3,2,1,0,1,0,37,15,3,6,4,7,7,7,6.5,6,3,4,1,0,1,0,0.59790895742049,-0.548263406463833
8555000,8,30,55,107,6,1.5,3.5,3.5,2.5,1,3,1,1,0,1,0,15,20,1,8,2.5,6.5,3.5,2.5,4,1,2,2,1,0,0,0,-2.05468841978774,-1.3291112723486
8562000,9,45,10,114,4,5,7,3,4.5,4,1,2,0,0,0,0,0,14,1,5,3,7,7,5,5,4,1,1,0,0,1,0,-1.17048929405166,-1.86150754454275
